Id,Subject Focus,Eyes,Face,Near,Action,Accessory,Group,Collage,Human,Occlusion,Info,Blur,Pawpularity
eb22210ae80298d8a7e1bf1f45564883_aug0,0,0,0,0,0,0,0,0,0,0,0,0,0.34
eb22210ae80298d8a7e1bf1f45564883_aug1,0,0,0,0,0,0,0,0,0,0,0,0,0.34
eb22210ae80298d8a7e1bf1f45564883_aug2,0,0,0,0,0,0,0,0,0,0,0,0,0.34
eb22210ae80298d8a7e1bf1f45564883_aug3,0,0,0,0,0,0,0,0,0,0,0,0,0.34
eb22210ae80298d8a7e1bf1f45564883_aug4,0,0,0,0,0,0,0,0,0,0,0,0,0.34
eb262e1ee86196beb0921f31743e698c,0,1,1,1,0,0,0,0,1,1,0,0,0.37
eb262e1ee86196beb0921f31743e698c_aug0,0,1,1,1,0,0,0,0,1,1,0,0,0.37
eb262e1ee86196beb0921f31743e698c_aug1,0,1,1,1,0,0,0,0,1,1,0,0,0.37
eb262e1ee86196beb0921f31743e698c_aug2,0,1,1,1,0,0,0,0,1,1,0,0,0.37
eb262e1ee86196beb0921f31743e698c_aug3,0,1,1,1,0,0,0,0,1,1,0,0,0.37
eb262e1ee86196beb0921f31743e698c_aug4,0,1,1,1,0,0,0,0,1,1,0,0,0.37
eb2dc564be383fcfe3002fcb699f3a55,0,1,1,1,0,0,1,0,0,0,0,0,0.3
eb2dc564be383fcfe3002fcb699f3a55_aug0,0,1,1,1,0,0,1,0,0,0,0,0,0.3
eb2dc564be383fcfe3002fcb699f3a55_aug1,0,1,1,1,0,0,1,0,0,0,0,0,0.3
eb2dc564be383fcfe3002fcb699f3a55_aug2,0,1,1,1,0,0,1,0,0,0,0,0,0.3
eb2dc564be383fcfe3002fcb699f3a55_aug3,0,1,1,1,0,0,1,0,0,0,0,0,0.3
eb2dc564be383fcfe3002fcb699f3a55_aug4,0,1,1,1,0,0,1,0,0,0,0,0,0.3
eb3e4dfed6d7488633a781728b98b9d6,0,0,1,0,0,0,0,0,0,0,0,0,0.32
eb3e4dfed6d7488633a781728b98b9d6_aug0,0,0,1,0,0,0,0,0,0,0,0,0,0.32
eb3e4dfed6d7488633a781728b98b9d6_aug1,0,0,1,0,0,0,0,0,0,0,0,0,0.32
eb3e4dfed6d7488633a781728b98b9d6_aug2,0,0,1,0,0,0,0,0,0,0,0,0,0.32
eb3e4dfed6d7488633a781728b98b9d6_aug3,0,0,1,0,0,0,0,0,0,0,0,0,0.32
eb3e4dfed6d7488633a781728b98b9d6_aug4,0,0,1,0,0,0,0,0,0,0,0,0,0.32
eb3fc938210cc3b3c0758b1e4758ce8f,0,1,1,1,0,0,0,0,0,0,0,0,0.26
eb3fc938210cc3b3c0758b1e4758ce8f_aug0,0,1,1,1,0,0,0,0,0,0,0,0,0.26
eb3fc938210cc3b3c0758b1e4758ce8f_aug1,0,1,1,1,0,0,0,0,0,0,0,0,0.26
eb3fc938210cc3b3c0758b1e4758ce8f_aug2,0,1,1,1,0,0,0,0,0,0,0,0,0.26
eb3fc938210cc3b3c0758b1e4758ce8f_aug3,0,1,1,1,0,0,0,0,0,0,0,0,0.26
eb3fc938210cc3b3c0758b1e4758ce8f_aug4,0,1,1,1,0,0,0,0,0,0,0,0,0.26
eb40d88644da605cb533f0c28c33c902,0,1,1,1,0,0,0,0,0,0,0,0,0.57
eb40d88644da605cb533f0c28c33c902_aug0,0,1,1,1,0,0,0,0,0,0,0,0,0.57
eb40d88644da605cb533f0c28c33c902_aug1,0,1,1,1,0,0,0,0,0,0,0,0,0.57
eb40d88644da605cb533f0c28c33c902_aug2,0,1,1,1,0,0,0,0,0,0,0,0,0.57
eb40d88644da605cb533f0c28c33c902_aug3,0,1,1,1,0,0,0,0,0,0,0,0,0.57
eb40d88644da605cb533f0c28c33c902_aug4,0,1,1,1,0,0,0,0,0,0,0,0,0.57
eb454fca70c34692608ddcc5ce25c377,0,0,0,0,0,0,0,0,1,0,0,0,0.17
eb454fca70c34692608ddcc5ce25c377_aug0,0,0,0,0,0,0,0,0,1,0,0,0,0.17
eb454fca70c34692608ddcc5ce25c377_aug1,0,0,0,0,0,0,0,0,1,0,0,0,0.17
eb454fca70c34692608ddcc5ce25c377_aug2,0,0,0,0,0,0,0,0,1,0,0,0,0.17
eb454fca70c34692608ddcc5ce25c377_aug3,0,0,0,0,0,0,0,0,1,0,0,0,0.17
eb454fca70c34692608ddcc5ce25c377_aug4,0,0,0,0,0,0,0,0,1,0,0,0,0.17
eb45a373aca41d0edb2d5715c36e1fe6,0,1,1,1,0,0,0,0,0,0,0,0,0.3
eb45a373aca41d0edb2d5715c36e1fe6_aug0,0,1,1,1,0,0,0,0,0,0,0,0,0.3
eb45a373aca41d0edb2d5715c36e1fe6_aug1,0,1,1,1,0,0,0,0,0,0,0,0,0.3
eb45a373aca41d0edb2d5715c36e1fe6_aug2,0,1,1,1,0,0,0,0,0,0,0,0,0.3
eb45a373aca41d0edb2d5715c36e1fe6_aug3,0,1,1,1,0,0,0,0,0,0,0,0,0.3
eb45a373aca41d0edb2d5715c36e1fe6_aug4,0,1,1,1,0,0,0,0,0,0,0,0,0.3
eb490069c48dd35ce98a0f58a01ab703,0,1,1,1,0,0,0,0,0,0,0,0,0.31
eb490069c48dd35ce98a0f58a01ab703_aug0,0,1,1,1,0,0,0,0,0,0,0,0,0.31
eb490069c48dd35ce98a0f58a01ab703_aug1,0,1,1,1,0,0,0,0,0,0,0,0,0.31
eb490069c48dd35ce98a0f58a01ab703_aug2,0,1,1,1,0,0,0,0,0,0,0,0,0.31
eb490069c48dd35ce98a0f58a01ab703_aug3,0,1,1,1,0,0,0,0,0,0,0,0,0.31
eb490069c48dd35ce98a0f58a01ab703_aug4,0,1,1,1,0,0,0,0,0,0,0,0,0.31
eb4c4906282fd8a67a377ac73a01c4c7,0,0,1,1,0,0,0,0,0,0,0,0,0.1
eb4c4906282fd8a67a377ac73a01c4c7_aug0,0,0,1,1,0,0,0,0,0,0,0,0,0.1
eb4c4906282fd8a67a377ac73a01c4c7_aug1,0,0,1,1,0,0,0,0,0,0,0,0,0.1
eb4c4906282fd8a67a377ac73a01c4c7_aug2,0,0,1,1,0,0,0,0,0,0,0,0,0.1
eb4c4906282fd8a67a377ac73a01c4c7_aug3,0,0,1,1,0,0,0,0,0,0,0,0,0.1
eb4c4906282fd8a67a377ac73a01c4c7_aug4,0,0,1,1,0,0,0,0,0,0,0,0,0.1
eb513d414e07bb716387cf9ef51c3c59,0,1,1,0,0,0,0,0,1,1,0,0,0.2
eb513d414e07bb716387cf9ef51c3c59_aug0,0,1,1,0,0,0,0,0,1,1,0,0,0.2
eb513d414e07bb716387cf9ef51c3c59_aug1,0,1,1,0,0,0,0,0,1,1,0,0,0.2
eb513d414e07bb716387cf9ef51c3c59_aug2,0,1,1,0,0,0,0,0,1,1,0,0,0.2
eb513d414e07bb716387cf9ef51c3c59_aug3,0,1,1,0,0,0,0,0,1,1,0,0,0.2
eb513d414e07bb716387cf9ef51c3c59_aug4,0,1,1,0,0,0,0,0,1,1,0,0,0.2
eb60867c1e5be52fba715cb2ff6f53eb,0,1,1,1,0,0,0,0,1,0,0,0,0.64
eb60867c1e5be52fba715cb2ff6f53eb_aug0,0,1,1,1,0,0,0,0,1,0,0,0,0.64
eb60867c1e5be52fba715cb2ff6f53eb_aug1,0,1,1,1,0,0,0,0,1,0,0,0,0.64
eb60867c1e5be52fba715cb2ff6f53eb_aug2,0,1,1,1,0,0,0,0,1,0,0,0,0.64
eb60867c1e5be52fba715cb2ff6f53eb_aug3,0,1,1,1,0,0,0,0,1,0,0,0,0.64
eb60867c1e5be52fba715cb2ff6f53eb_aug4,0,1,1,1,0,0,0,0,1,0,0,0,0.64
eb60a10665fb28c8963376856cd5fbae,0,1,1,1,0,0,0,0,0,1,0,0,0.4
eb60a10665fb28c8963376856cd5fbae_aug0,0,1,1,1,0,0,0,0,0,1,0,0,0.4
eb60a10665fb28c8963376856cd5fbae_aug1,0,1,1,1,0,0,0,0,0,1,0,0,0.4
eb60a10665fb28c8963376856cd5fbae_aug2,0,1,1,1,0,0,0,0,0,1,0,0,0.4
eb60a10665fb28c8963376856cd5fbae_aug3,0,1,1,1,0,0,0,0,0,1,0,0,0.4
eb60a10665fb28c8963376856cd5fbae_aug4,0,1,1,1,0,0,0,0,0,1,0,0,0.4
eb6621056ec20e176f98cda1c08a6bfe,0,1,1,0,0,0,0,0,0,0,0,0,0.69
eb6621056ec20e176f98cda1c08a6bfe_aug0,0,1,1,0,0,0,0,0,0,0,0,0,0.69
eb6621056ec20e176f98cda1c08a6bfe_aug1,0,1,1,0,0,0,0,0,0,0,0,0,0.69
eb6621056ec20e176f98cda1c08a6bfe_aug2,0,1,1,0,0,0,0,0,0,0,0,0,0.69
eb6621056ec20e176f98cda1c08a6bfe_aug3,0,1,1,0,0,0,0,0,0,0,0,0,0.69
eb6621056ec20e176f98cda1c08a6bfe_aug4,0,1,1,0,0,0,0,0,0,0,0,0,0.69
eb68881c08715cd35de03aa75312e118,0,1,1,1,0,0,0,0,1,1,0,0,0.39
eb68881c08715cd35de03aa75312e118_aug0,0,1,1,1,0,0,0,0,1,1,0,0,0.39
eb68881c08715cd35de03aa75312e118_aug1,0,1,1,1,0,0,0,0,1,1,0,0,0.39
eb68881c08715cd35de03aa75312e118_aug2,0,1,1,1,0,0,0,0,1,1,0,0,0.39
eb68881c08715cd35de03aa75312e118_aug3,0,1,1,1,0,0,0,0,1,1,0,0,0.39
eb68881c08715cd35de03aa75312e118_aug4,0,1,1,1,0,0,0,0,1,1,0,0,0.39
eb69ea87b1fa8b175608f84a2f3d72a9,0,1,1,1,0,1,0,0,0,0,0,0,0.23
eb69ea87b1fa8b175608f84a2f3d72a9_aug0,0,1,1,1,0,1,0,0,0,0,0,0,0.23
eb69ea87b1fa8b175608f84a2f3d72a9_aug1,0,1,1,1,0,1,0,0,0,0,0,0,0.23
eb69ea87b1fa8b175608f84a2f3d72a9_aug2,0,1,1,1,0,1,0,0,0,0,0,0,0.23
eb69ea87b1fa8b175608f84a2f3d72a9_aug3,0,1,1,1,0,1,0,0,0,0,0,0,0.23
eb69ea87b1fa8b175608f84a2f3d72a9_aug4,0,1,1,1,0,1,0,0,0,0,0,0,0.23
eb748103742ce414823478dd5e4fe769,0,0,0,1,0,0,0,0,1,1,0,0,0.25
eb748103742ce414823478dd5e4fe769_aug0,0,0,0,1,0,0,0,0,1,1,0,0,0.25
eb748103742ce414823478dd5e4fe769_aug1,0,0,0,1,0,0,0,0,1,1,0,0,0.25
eb748103742ce414823478dd5e4fe769_aug2,0,0,0,1,0,0,0,0,1,1,0,0,0.25
eb748103742ce414823478dd5e4fe769_aug3,0,0,0,1,0,0,0,0,1,1,0,0,0.25
eb748103742ce414823478dd5e4fe769_aug4,0,0,0,1,0,0,0,0,1,1,0,0,0.25
eb787410367bffc76ba92b28efedb49b,0,1,1,1,0,0,1,0,0,1,0,0,0.07
eb787410367bffc76ba92b28efedb49b_aug0,0,1,1,1,0,0,1,0,0,1,0,0,0.07
eb787410367bffc76ba92b28efedb49b_aug1,0,1,1,1,0,0,1,0,0,1,0,0,0.07
eb787410367bffc76ba92b28efedb49b_aug2,0,1,1,1,0,0,1,0,0,1,0,0,0.07
eb787410367bffc76ba92b28efedb49b_aug3,0,1,1,1,0,0,1,0,0,1,0,0,0.07
eb787410367bffc76ba92b28efedb49b_aug4,0,1,1,1,0,0,1,0,0,1,0,0,0.07
eb7b40d0c08886953237665372dd555f,0,1,1,1,0,0,0,0,0,0,0,0,0.27
eb7b40d0c08886953237665372dd555f_aug0,0,1,1,1,0,0,0,0,0,0,0,0,0.27
eb7b40d0c08886953237665372dd555f_aug1,0,1,1,1,0,0,0,0,0,0,0,0,0.27
eb7b40d0c08886953237665372dd555f_aug2,0,1,1,1,0,0,0,0,0,0,0,0,0.27
eb7b40d0c08886953237665372dd555f_aug3,0,1,1,1,0,0,0,0,0,0,0,0,0.27
eb7b40d0c08886953237665372dd555f_aug4,0,1,1,1,0,0,0,0,0,0,0,0,0.27
eb7c18a6b5cbacd9839bb068e69d8ef8,0,1,1,1,0,0,0,0,0,0,0,0,0.56
eb7c18a6b5cbacd9839bb068e69d8ef8_aug0,0,1,1,1,0,0,0,0,0,0,0,0,0.56
eb7c18a6b5cbacd9839bb068e69d8ef8_aug1,0,1,1,1,0,0,0,0,0,0,0,0,0.56
eb7c18a6b5cbacd9839bb068e69d8ef8_aug2,0,1,1,1,0,0,0,0,0,0,0,0,0.56
eb7c18a6b5cbacd9839bb068e69d8ef8_aug3,0,1,1,1,0,0,0,0,0,0,0,0,0.56
eb7c18a6b5cbacd9839bb068e69d8ef8_aug4,0,1,1,1,0,0,0,0,0,0,0,0,0.56
eb7ce5042819a2ab8c444effca4abb2d,0,0,0,1,0,0,0,0,0,0,0,1,0.1
eb7ce5042819a2ab8c444effca4abb2d_aug0,0,0,0,1,0,0,0,0,0,0,0,1,0.1
eb7ce5042819a2ab8c444effca4abb2d_aug1,0,0,0,1,0,0,0,0,0,0,0,1,0.1
eb7ce5042819a2ab8c444effca4abb2d_aug2,0,0,0,1,0,0,0,0,0,0,0,1,0.1
eb7ce5042819a2ab8c444effca4abb2d_aug3,0,0,0,1,0,0,0,0,0,0,0,1,0.1
eb7ce5042819a2ab8c444effca4abb2d_aug4,0,0,0,1,0,0,0,0,0,0,0,1,0.1
eb8290e488345a649b3254e19b43ba6d,0,1,1,1,0,0,0,0,1,1,0,0,0.31
eb8290e488345a649b3254e19b43ba6d_aug0,0,1,1,1,0,0,0,0,1,1,0,0,0.31
eb8290e488345a649b3254e19b43ba6d_aug1,0,1,1,1,0,0,0,0,1,1,0,0,0.31
eb8290e488345a649b3254e19b43ba6d_aug2,0,1,1,1,0,0,0,0,1,1,0,0,0.31
eb8290e488345a649b3254e19b43ba6d_aug3,0,1,1,1,0,0,0,0,1,1,0,0,0.31
eb8290e488345a649b3254e19b43ba6d_aug4,0,1,1,1,0,0,0,0,1,1,0,0,0.31
eb8ed18b500648e95e5a686fbb942c2b,1,1,1,1,0,0,0,0,0,0,0,0,0.23
eb8ed18b500648e95e5a686fbb942c2b_aug0,1,1,1,1,0,0,0,0,0,0,0,0,0.23
eb8ed18b500648e95e5a686fbb942c2b_aug1,1,1,1,1,0,0,0,0,0,0,0,0,0.23
eb8ed18b500648e95e5a686fbb942c2b_aug2,1,1,1,1,0,0,0,0,0,0,0,0,0.23
eb8ed18b500648e95e5a686fbb942c2b_aug3,1,1,1,1,0,0,0,0,0,0,0,0,0.23
eb8ed18b500648e95e5a686fbb942c2b_aug4,1,1,1,1,0,0,0,0,0,0,0,0,0.23
eb9431149b4193b209d06ec3ad60feb9,0,1,1,1,0,0,0,0,0,0,0,0,0.33
eb9431149b4193b209d06ec3ad60feb9_aug0,0,1,1,1,0,0,0,0,0,0,0,0,0.33
eb9431149b4193b209d06ec3ad60feb9_aug1,0,1,1,1,0,0,0,0,0,0,0,0,0.33
eb9431149b4193b209d06ec3ad60feb9_aug2,0,1,1,1,0,0,0,0,0,0,0,0,0.33
eb9431149b4193b209d06ec3ad60feb9_aug3,0,1,1,1,0,0,0,0,0,0,0,0,0.33
eb9431149b4193b209d06ec3ad60feb9_aug4,0,1,1,1,0,0,0,0,0,0,0,0,0.33
eba1fec8e25503f9ff557849b096ea69,0,1,1,1,0,0,0,0,0,0,0,0,0.17
eba1fec8e25503f9ff557849b096ea69_aug0,0,1,1,1,0,0,0,0,0,0,0,0,0.17
eba1fec8e25503f9ff557849b096ea69_aug1,0,1,1,1,0,0,0,0,0,0,0,0,0.17
eba1fec8e25503f9ff557849b096ea69_aug2,0,1,1,1,0,0,0,0,0,0,0,0,0.17
eba1fec8e25503f9ff557849b096ea69_aug3,0,1,1,1,0,0,0,0,0,0,0,0,0.17
eba1fec8e25503f9ff557849b096ea69_aug4,0,1,1,1,0,0,0,0,0,0,0,0,0.17
eba6342c02ab8feb8b6e8810d39921ac,0,1,1,0,0,0,1,0,0,0,0,0,0.67
eba6342c02ab8feb8b6e8810d39921ac_aug0,0,1,1,0,0,0,1,0,0,0,0,0,0.67
eba6342c02ab8feb8b6e8810d39921ac_aug1,0,1,1,0,0,0,1,0,0,0,0,0,0.67
eba6342c02ab8feb8b6e8810d39921ac_aug2,0,1,1,0,0,0,1,0,0,0,0,0,0.67
eba6342c02ab8feb8b6e8810d39921ac_aug3,0,1,1,0,0,0,1,0,0,0,0,0,0.67
eba6342c02ab8feb8b6e8810d39921ac_aug4,0,1,1,0,0,0,1,0,0,0,0,0,0.67
eba910fd1250a3e9689d2253299673ab,0,1,1,1,0,0,0,0,0,0,0,0,0.43
eba910fd1250a3e9689d2253299673ab_aug0,0,1,1,1,0,0,0,0,0,0,0,0,0.43
eba910fd1250a3e9689d2253299673ab_aug1,0,1,1,1,0,0,0,0,0,0,0,0,0.43
eba910fd1250a3e9689d2253299673ab_aug2,0,1,1,1,0,0,0,0,0,0,0,0,0.43
eba910fd1250a3e9689d2253299673ab_aug3,0,1,1,1,0,0,0,0,0,0,0,0,0.43
eba910fd1250a3e9689d2253299673ab_aug4,0,1,1,1,0,0,0,0,0,0,0,0,0.43
ebaaa8e384b3d2f0a56c7ff7675c154c,0,0,1,1,0,0,0,0,0,0,0,1,0.5
ebaaa8e384b3d2f0a56c7ff7675c154c_aug0,0,0,1,1,0,0,0,0,0,0,0,1,0.5
ebaaa8e384b3d2f0a56c7ff7675c154c_aug1,0,0,1,1,0,0,0,0,0,0,0,1,0.5
ebaaa8e384b3d2f0a56c7ff7675c154c_aug2,0,0,1,1,0,0,0,0,0,0,0,1,0.5
ebaaa8e384b3d2f0a56c7ff7675c154c_aug3,0,0,1,1,0,0,0,0,0,0,0,1,0.5
ebaaa8e384b3d2f0a56c7ff7675c154c_aug4,0,0,1,1,0,0,0,0,0,0,0,1,0.5
ebaef4f9d0a258e419a4856764b16b79,0,0,0,1,0,0,0,0,0,0,0,1,0.37
ebaef4f9d0a258e419a4856764b16b79_aug0,0,0,0,1,0,0,0,0,0,0,0,1,0.37
ebaef4f9d0a258e419a4856764b16b79_aug1,0,0,0,1,0,0,0,0,0,0,0,1,0.37
ebaef4f9d0a258e419a4856764b16b79_aug2,0,0,0,1,0,0,0,0,0,0,0,1,0.37
ebaef4f9d0a258e419a4856764b16b79_aug3,0,0,0,1,0,0,0,0,0,0,0,1,0.37
ebaef4f9d0a258e419a4856764b16b79_aug4,0,0,0,1,0,0,0,0,0,0,0,1,0.37
ebb61358e2aca506d2403c1b1cfde586,0,1,1,1,0,0,0,0,0,0,0,0,0.21
ebb61358e2aca506d2403c1b1cfde586_aug0,0,1,1,1,0,0,0,0,0,0,0,0,0.21
ebb61358e2aca506d2403c1b1cfde586_aug1,0,1,1,1,0,0,0,0,0,0,0,0,0.21
ebb61358e2aca506d2403c1b1cfde586_aug2,0,1,1,1,0,0,0,0,0,0,0,0,0.21
ebb61358e2aca506d2403c1b1cfde586_aug3,0,1,1,1,0,0,0,0,0,0,0,0,0.21
ebb61358e2aca506d2403c1b1cfde586_aug4,0,1,1,1,0,0,0,0,0,0,0,0,0.21
ebc3f87a1bcc2f84f691cb8ab29f01a5,0,0,0,1,0,0,0,0,1,1,0,0,0.18
ebc3f87a1bcc2f84f691cb8ab29f01a5_aug0,0,0,0,1,0,0,0,0,1,1,0,0,0.18
ebc3f87a1bcc2f84f691cb8ab29f01a5_aug1,0,0,0,1,0,0,0,0,1,1,0,0,0.18
ebc3f87a1bcc2f84f691cb8ab29f01a5_aug2,0,0,0,1,0,0,0,0,1,1,0,0,0.18
ebc3f87a1bcc2f84f691cb8ab29f01a5_aug3,0,0,0,1,0,0,0,0,1,1,0,0,0.18
ebc3f87a1bcc2f84f691cb8ab29f01a5_aug4,0,0,0,1,0,0,0,0,1,1,0,0,0.18
ebca24d96c7cea83082063970b8ebe5b,0,1,1,1,0,0,0,0,0,0,0,0,0.55
ebca24d96c7cea83082063970b8ebe5b_aug0,0,1,1,1,0,0,0,0,0,0,0,0,0.55
ebca24d96c7cea83082063970b8ebe5b_aug1,0,1,1,1,0,0,0,0,0,0,0,0,0.55
ebca24d96c7cea83082063970b8ebe5b_aug2,0,1,1,1,0,0,0,0,0,0,0,0,0.55
ebca24d96c7cea83082063970b8ebe5b_aug3,0,1,1,1,0,0,0,0,0,0,0,0,0.55
ebca24d96c7cea83082063970b8ebe5b_aug4,0,1,1,1,0,0,0,0,0,0,0,0,0.55
ebd36e5aeb11f99d40d74df0f8cc0027,0,0,1,1,0,0,0,0,0,0,0,1,0.88
ebd36e5aeb11f99d40d74df0f8cc0027_aug0,0,0,1,1,0,0,0,0,0,0,0,1,0.88
ebd36e5aeb11f99d40d74df0f8cc0027_aug1,0,0,1,1,0,0,0,0,0,0,0,1,0.88
ebd36e5aeb11f99d40d74df0f8cc0027_aug2,0,0,1,1,0,0,0,0,0,0,0,1,0.88
ebd36e5aeb11f99d40d74df0f8cc0027_aug3,0,0,1,1,0,0,0,0,0,0,0,1,0.88
ebd36e5aeb11f99d40d74df0f8cc0027_aug4,0,0,1,1,0,0,0,0,0,0,0,1,0.88
ebda055ba833e589065a7b8ede821067,0,1,1,1,0,0,0,0,0,0,0,0,0.2
ebda055ba833e589065a7b8ede821067_aug0,0,1,1,1,0,0,0,0,0,0,0,0,0.2
ebda055ba833e589065a7b8ede821067_aug1,0,1,1,1,0,0,0,0,0,0,0,0,0.2
ebda055ba833e589065a7b8ede821067_aug2,0,1,1,1,0,0,0,0,0,0,0,0,0.2
ebda055ba833e589065a7b8ede821067_aug3,0,1,1,1,0,0,0,0,0,0,0,0,0.2
ebda055ba833e589065a7b8ede821067_aug4,0,1,1,1,0,0,0,0,0,0,0,0,0.2
ebe31ea67bb1b680d4d3b9f393ee846d,0,1,1,1,0,1,0,0,0,0,0,0,0.2
ebe31ea67bb1b680d4d3b9f393ee846d_aug0,0,1,1,1,0,1,0,0,0,0,0,0,0.2
ebe31ea67bb1b680d4d3b9f393ee846d_aug1,0,1,1,1,0,1,0,0,0,0,0,0,0.2
ebe31ea67bb1b680d4d3b9f393ee846d_aug2,0,1,1,1,0,1,0,0,0,0,0,0,0.2
ebe31ea67bb1b680d4d3b9f393ee846d_aug3,0,1,1,1,0,1,0,0,0,0,0,0,0.2
ebe31ea67bb1b680d4d3b9f393ee846d_aug4,0,1,1,1,0,1,0,0,0,0,0,0,0.2
ebe9176c10d9fdce21156f74037d0a9f,0,1,1,1,0,0,0,0,0,0,0,0,0.03
ebe9176c10d9fdce21156f74037d0a9f_aug0,0,1,1,1,0,0,0,0,0,0,0,0,0.03
ebe9176c10d9fdce21156f74037d0a9f_aug1,0,1,1,1,0,0,0,0,0,0,0,0,0.03
ebe9176c10d9fdce21156f74037d0a9f_aug2,0,1,1,1,0,0,0,0,0,0,0,0,0.03
ebe9176c10d9fdce21156f74037d0a9f_aug3,0,1,1,1,0,0,0,0,0,0,0,0,0.03
ebe9176c10d9fdce21156f74037d0a9f_aug4,0,1,1,1,0,0,0,0,0,0,0,0,0.03
ebeeb7f5c714d6bf63dec275695682be,0,0,0,1,0,0,0,0,0,0,0,0,0.31
ebeeb7f5c714d6bf63dec275695682be_aug0,0,0,0,1,0,0,0,0,0,0,0,0,0.31
ebeeb7f5c714d6bf63dec275695682be_aug1,0,0,0,1,0,0,0,0,0,0,0,0,0.31
ebeeb7f5c714d6bf63dec275695682be_aug2,0,0,0,1,0,0,0,0,0,0,0,0,0.31
ebeeb7f5c714d6bf63dec275695682be_aug3,0,0,0,1,0,0,0,0,0,0,0,0,0.31
ebeeb7f5c714d6bf63dec275695682be_aug4,0,0,0,1,0,0,0,0,0,0,0,0,0.31
ebf5c8764e39e6ad5a5ec91ab25fb3aa,0,0,0,1,0,0,0,0,0,0,0,0,0.53
ebf5c8764e39e6ad5a5ec91ab25fb3aa_aug0,0,0,0,1,0,0,0,0,0,0,0,0,0.53
ebf5c8764e39e6ad5a5ec91ab25fb3aa_aug1,0,0,0,1,0,0,0,0,0,0,0,0,0.53
ebf5c8764e39e6ad5a5ec91ab25fb3aa_aug2,0,0,0,1,0,0,0,0,0,0,0,0,0.53
ebf5c8764e39e6ad5a5ec91ab25fb3aa_aug3,0,0,0,1,0,0,0,0,0,0,0,0,0.53
ebf5c8764e39e6ad5a5ec91ab25fb3aa_aug4,0,0,0,1,0,0,0,0,0,0,0,0,0.53
ebf7b235b3744b999710b5f05610230b,0,1,1,1,0,0,0,0,0,0,0,0,0.27
ebf7b235b3744b999710b5f05610230b_aug0,0,1,1,1,0,0,0,0,0,0,0,0,0.27
ebf7b235b3744b999710b5f05610230b_aug1,0,1,1,1,0,0,0,0,0,0,0,0,0.27
ebf7b235b3744b999710b5f05610230b_aug2,0,1,1,1,0,0,0,0,0,0,0,0,0.27
ebf7b235b3744b999710b5f05610230b_aug3,0,1,1,1,0,0,0,0,0,0,0,0,0.27
ebf7b235b3744b999710b5f05610230b_aug4,0,1,1,1,0,0,0,0,0,0,0,0,0.27
ebfe374d4a79dd57ee154df0bdf8dcab,0,1,1,1,0,0,1,0,0,0,0,0,0.53
ebfe374d4a79dd57ee154df0bdf8dcab_aug0,0,1,1,1,0,0,1,0,0,0,0,0,0.53
ebfe374d4a79dd57ee154df0bdf8dcab_aug1,0,1,1,1,0,0,1,0,0,0,0,0,0.53
ebfe374d4a79dd57ee154df0bdf8dcab_aug2,0,1,1,1,0,0,1,0,0,0,0,0,0.53
ebfe374d4a79dd57ee154df0bdf8dcab_aug3,0,1,1,1,0,0,1,0,0,0,0,0,0.53
ebfe374d4a79dd57ee154df0bdf8dcab_aug4,0,1,1,1,0,0,1,0,0,0,0,0,0.53
ec001e88cfbc254900b7c57717919d08,1,1,1,1,0,0,0,0,0,0,0,0,0.23
ec001e88cfbc254900b7c57717919d08_aug0,1,1,1,1,0,0,0,0,0,0,0,0,0.23
ec001e88cfbc254900b7c57717919d08_aug1,1,1,1,1,0,0,0,0,0,0,0,0,0.23
ec001e88cfbc254900b7c57717919d08_aug2,1,1,1,1,0,0,0,0,0,0,0,0,0.23
ec001e88cfbc254900b7c57717919d08_aug3,1,1,1,1,0,0,0,0,0,0,0,0,0.23
ec001e88cfbc254900b7c57717919d08_aug4,1,1,1,1,0,0,0,0,0,0,0,0,0.23
ec07599018885a44734a9ba27d306055,0,1,1,1,0,0,0,0,0,0,0,0,0.99
ec07599018885a44734a9ba27d306055_aug0,0,1,1,1,0,0,0,0,0,0,0,0,0.99
ec07599018885a44734a9ba27d306055_aug1,0,1,1,1,0,0,0,0,0,0,0,0,0.99
ec07599018885a44734a9ba27d306055_aug2,0,1,1,1,0,0,0,0,0,0,0,0,0.99
ec07599018885a44734a9ba27d306055_aug3,0,1,1,1,0,0,0,0,0,0,0,0,0.99
ec07599018885a44734a9ba27d306055_aug4,0,1,1,1,0,0,0,0,0,0,0,0,0.99
ec19766ae23ed1415765d1810ed8d361,0,1,1,1,0,0,0,0,0,0,0,0,0.59
ec19766ae23ed1415765d1810ed8d361_aug0,0,1,1,1,0,0,0,0,0,0,0,0,0.59
ec19766ae23ed1415765d1810ed8d361_aug1,0,1,1,1,0,0,0,0,0,0,0,0,0.59
ec19766ae23ed1415765d1810ed8d361_aug2,0,1,1,1,0,0,0,0,0,0,0,0,0.59
ec19766ae23ed1415765d1810ed8d361_aug3,0,1,1,1,0,0,0,0,0,0,0,0,0.59
ec19766ae23ed1415765d1810ed8d361_aug4,0,1,1,1,0,0,0,0,0,0,0,0,0.59
ec2e8a8c7eb931aab97e4c219c9d3fcd,0,1,1,1,0,0,0,0,0,0,0,0,0.25
ec2e8a8c7eb931aab97e4c219c9d3fcd_aug0,0,1,1,1,0,0,0,0,0,0,0,0,0.25
